what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1493627083753
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1493627084456
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.exit",1493627085769
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1495432903785
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1495432903787
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1495432903788
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1495432903789
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1495432903803
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1495432903804
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1495432903850
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1495432903851
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1495432903852
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1495432903854
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1495432903855
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1495432903855
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1495432903856
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1495432903857
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1495432903898
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1495432903900
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1495432903902
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1495432903903
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1495432903904
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1495432903905
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1495432903906
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1495432903907
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1495432903908
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1495432903909
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1495432903910
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1495432903911
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1495432903912
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1495432903913
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1495432903914
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1495432903915
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1495432903935
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1495432903936
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1495432903979
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1495432903980
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1495432903981
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1495432904025
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1495432904025
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1495432904026
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1495432904027
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1495432904044
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1495432904045
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1495432904046
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1495432904046
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1495432904046
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1495432904047
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1495432904107
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1495432904108
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1495432904109
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1495432904110
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1495432904127
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1495432904180
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1495432904227
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1495432904256
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1495432904272
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1495432904272
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1495432904305
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1495432904324
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1495432904325
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1495432904326
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1495432904353
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1495432904353
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1495432904364
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1495432904415
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1495432904443
os,sysinfo,,,"win32",1495432904449
arch,sysinfo,,,"x86_64",1495432904449
ws,sysinfo,,,"win32",1495432904449
locale,sysinfo,,,"en_US",1495432904449
processors,sysinfo,,,"4",1495432904449
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1495432904449
java.runtime.version,sysinfo,,,"1.8.0_121-b13",1495432904449
java.specification.name,sysinfo,,,"Java Platform API Specification",1495432904449
java.specification.vendor,sysinfo,,,"Oracle Corporation",1495432904449
java.specification.version,sysinfo,,,"1.8",1495432904449
java.vendor,sysinfo,,,"Oracle Corporation",1495432904449
java.version,sysinfo,,,"1.8.0_121",1495432904449
java.vm.info,sysinfo,,,"mixed mode",1495432904449
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1495432904449
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1495432904449
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1495432904449
java.vm.specification.version,sysinfo,,,"1.8",1495432904449
java.vm.vendor,sysinfo,,,"Oracle Corporation",1495432904449
java.vm.version,sysinfo,,,"25.121-b13",1495432904449
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1495432904613
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1495432904645
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1495432904884
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1495432905549
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1495432905634
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1495432905777
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1495432905823
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1495432905987
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1495432906205
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1495432906293
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1495432906922
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1495432907022
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1495432907778
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1495432908618
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1495432908638
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495432909302
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495433830215
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1495433834643
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495434031418
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439124333
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439130047
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439148034
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1495439152771
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439156315
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439175238
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495439175582
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495439175718
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1495439199707
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439292217
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439332528
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439409530
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439409704
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1495439513338
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1495439513406
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1495439513420
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1495439513528
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1495439513528
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1495439513869
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495439513965
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495439528043
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495439528399
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495439528415
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1495439528439
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.show.outline",1495439528543
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439550941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439567873
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1495439614373
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439677660
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439682127
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1495439728746
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1495439739247
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1495439747394
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1495439751428
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1495439771190
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1495439771288
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1495439771311
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1495439771434
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1495439771548
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439772396
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439772440
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439772568
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439775751
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1495439775978
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1495439776071
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1495439776095
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1495439776107
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1495439776161
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1495439776169
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1495439776197
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1495439776254
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1495439776326
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1495439776350
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1495439776414
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1495439776470
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1495439776506
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1495439776570
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1495439777463
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1495439883255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1495439899601
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1495439955696
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1495439959843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439974539
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495439976477
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440100848
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440349354
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1495440353210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440362522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440374225
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440374334
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440374428
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1495440411901
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1495440454866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1495440459009
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1495440463412
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1495440466711
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440529436
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440533784
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440540189
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440541899
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440541946
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440544290
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440544290
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1495440550524
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440555603
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440569430
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440569539
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440569633
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440622299
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440622455
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440658902
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440660860
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440674289
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440675836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440682666
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440689958
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495440696078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440709258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440744236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440764056
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495440771487
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495441067385
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441115199
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441116617
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1495441123586
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441154621
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441156063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441160052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441163357
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441260821
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441371710
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1495441374833
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1495441380117
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441385704
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441394642
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1495441395124
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1495441395483
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1495441395647
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441395743
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441422256
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1495441422450
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495441435602
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495441435606
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1495441437354
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495441437354
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495441439673
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495441439753
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1495441440541
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441447651
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441459068
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495441459176
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495441459268
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495441462892
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1495441482465
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441521560
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441523309
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441540827
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1495441542341
