what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1505148845897
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505148848643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149009164
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149016142
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149055280
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1505149055296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149055577
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149057438
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505149093157
started,bundle,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui",1505149098160
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149099219
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1505149099313
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1505149099662
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1505149101180
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1505149101242
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1505149101430
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1505149101647
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1505149101662
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1505149168373
started,bundle,org.eclipse.equinox.p2.director,2.0.0.v20100525,"org.eclipse.equinox.p2.director",1505149178536
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1505149178755
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1505149190904
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.0.v20100513,"org.eclipse.equinox.p2.touchpoint.eclipse",1505149202580
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149202752
executed,command,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1505149202768
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1505149203008
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149203055
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1505149203247
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1505149203497
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149212093
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1505149212109
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1505149220787
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149234221
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149239760
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505149245277
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1505149245355
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505149245371
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149253992
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149267965
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149270598
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149291697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149294133
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149294310
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505149301551
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505149301645
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1505149301864
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505149301880
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1505149301880
started,bundle,org.eclipse.pde.core,3.6.0.v20100601,"org.eclipse.pde.core",1505149307953
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149316570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149316632
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149316768
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149324015
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1505149339772
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1505149347185
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149354210
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149356788
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1505149357025
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505149357025
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149364227
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1505149365873
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1505149366107
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1505149366185
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1505149366185
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1505149366279
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1505149366341
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1505149366404
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1505149366482
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1505149366577
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1505149366671
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1505149366889
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1505149367246
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1505149367386
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149369195
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1505149369241
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1505149369241
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149378415
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149388522
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.200.v20100503,"org.eclipse.equinox.p2.updatesite",1505149424241
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149424635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149430538
installed,bundle,com.beust.jcommander,1.66.0,"com.beust.jcommander",1505149430570
installed,bundle,com.google.guava,15.0.0.v201403281430,"com.google.guava",1505149430570
installed,bundle,org.apache-extras.beanshell.bsh,2.0.0.b6,"org.apache-extras.beanshell.bsh",1505149430570
installed,bundle,org.testng,6.12.0.r201709030044,"org.testng",1505149430585
installed,bundle,org.testng.eclipse,6.12.0.201709050550,"org.testng.eclipse",1505149430585
installed,bundle,org.yaml.snakeyaml,1.17.0,"org.yaml.snakeyaml",1505149430710
stopped,bundle,org.testng.eclipse,6.11.0.201703011520,"org.testng.eclipse",1505149430726
resolved,bundle,org.apache-extras.beanshell.bsh,2.0.0.b6,"org.apache-extras.beanshell.bsh",1505149430741
unresolved,bundle,org.testng.eclipse,6.11.0.201703011520,"org.testng.eclipse",1505149430835
resolved,bundle,com.google.guava,15.0.0.v201403281430,"com.google.guava",1505149430835
resolved,bundle,com.beust.jcommander,1.66.0,"com.beust.jcommander",1505149430835
resolved,bundle,org.testng,6.12.0.r201709030044,"org.testng",1505149430835
uninstalled,bundle,org.testng.eclipse,6.11.0.201703011520,"org.testng.eclipse",1505149430835
unresolved,bundle,org.testng,6.12.0.r201709030044,"org.testng",1505149430866
unresolved,bundle,com.beust.jcommander,1.66.0,"com.beust.jcommander",1505149430866
unresolved,bundle,com.google.guava,15.0.0.v201403281430,"com.google.guava",1505149430866
unresolved,bundle,org.apache-extras.beanshell.bsh,2.0.0.b6,"org.apache-extras.beanshell.bsh",1505149430866
resolved,bundle,org.yaml.snakeyaml,1.17.0,"org.yaml.snakeyaml",1505149431054
resolved,bundle,org.apache-extras.beanshell.bsh,2.0.0.b6,"org.apache-extras.beanshell.bsh",1505149431054
resolved,bundle,com.google.guava,15.0.0.v201403281430,"com.google.guava",1505149431054
resolved,bundle,com.beust.jcommander,1.66.0,"com.beust.jcommander",1505149431054
resolved,bundle,org.testng,6.12.0.r201709030044,"org.testng",1505149431054
resolved,bundle,org.testng.eclipse,6.12.0.201709050550,"org.testng.eclipse",1505149431070
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431179
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431195
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431210
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431210
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431226
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431241
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431263
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431279
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431294
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431310
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431326
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431326
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431341
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431357
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431357
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431372
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431388
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431404
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431419
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431419
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431435
error,log,,,"Undefined context while filtering dialog/window contexts",1505149431451
error,log,,,"The command (""org.eclipse.debug.ui.commands.ToggleLineBreakpoint"") is undefined",1505149431904
started,bundle,org.testng.eclipse,6.12.0.201709050550,"org.testng.eclipse",1505149432178
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149437897
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1505149522379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149542961
executed,command,org.testng.eclipse,6.12.0.201709050550,"org.testng.eclipse.createClassAction",1505149542977
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1505149547806
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1505149547853
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149552396
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149553901
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1505149553901
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149560988
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1505149587224
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149609114
executed,command,org.testng.eclipse,6.12.0.201709050550,"org.testng.eclipse.createClassAction",1505149609114
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505149609273
error,log,,,"Undefined context while filtering dialog/window contexts",1505149609289
error,log,,,"Undefined context while filtering dialog/window contexts",1505149609289
error,log,,,"Undefined context while filtering dialog/window contexts",1505149609305
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1505149609490
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1505149609631
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505149609646
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149621564
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149633714
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1505149638915
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1505149640411
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1505149672288
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1505149672320
error,log,,,"Unhandled event loop exception",1505149676154
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavadocView",1505149701173
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavadocView",1505149701189
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.SourceView",1505149704623
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.SourceView",1505149704623
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149710055
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149758272
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavadocView",1505149761750
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1505149762862
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505149767110
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505149779384
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505579547276
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1505579547795
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505579548600
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505579559230
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavadocView",1505579668052
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1505579670042
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1505579675567
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1505580956671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505581368645
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505582343948
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1505582355220
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505582365692
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505582410874
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1505582434737
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1505582455713
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505582457633
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505849613483
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505860416736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1505928383256
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383576
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383576
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383576
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383607
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383623
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383654
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383670
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383701
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383732
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383748
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383779
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383795
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383826
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383842
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383873
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383889
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383921
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383949
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383964
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928383988
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928384020
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928384035
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928384066
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928384082
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928384113
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928384129
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928384160
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928384176
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1505928384223
